date,state,cases_new,cases_import,cases_recovered,cases_active,cases_cluster,cases_unvax,cases_pvax,cases_fvax,cases_boost,cases_child,cases_adolescent,cases_adult,cases_elderly,cases_0_4,cases_5_11,cases_12_17,cases_18_29,cases_30_39,cases_40_49,cases_50_59,cases_60_69,cases_70_79,cases_80
19/12/2022,Pahang,26,0,16,693,0,1,0,11,14,1,0,21,4,0,1,0,10,9,2,0,1,3,0
19/12/2022,Perak,30,1,61,561,0,4,0,7,19,0,2,11,17,0,0,2,1,3,3,4,5,6,6
19/12/2022,Perlis,4,0,8,52,0,1,0,2,1,0,0,1,3,0,0,0,1,0,0,0,1,0,2
19/12/2022,Pulau Pinang,48,0,68,327,3,11,0,9,28,3,1,30,14,3,0,1,12,8,5,5,6,3,5
19/12/2022,Sabah,16,0,107,4113,0,1,0,5,10,1,1,11,3,1,0,1,3,5,2,1,2,0,1
19/12/2022,Sarawak,46,0,68,664,0,8,1,7,30,1,1,18,26,1,0,1,3,7,2,6,13,5,8
19/12/2022,Selangor,297,0,280,2716,0,29,1,47,220,11,7,248,31,7,4,7,80,93,61,14,13,9,9
19/12/2022,Terengganu,9,0,19,293,0,4,0,2,3,2,0,4,3,2,0,0,1,2,1,0,0,2,1
19/12/2022,W.P. Kuala Lumpur,72,2,61,1061,0,10,0,8,54,6,0,56,10,3,3,0,20,19,8,9,4,2,4
19/12/2022,W.P. Labuan,0,0,3,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/12/2022,W.P. Putrajaya,21,0,18,418,0,0,0,4,17,0,1,20,0,0,0,1,6,8,5,1,0,0,0
20/12/2022,Johor,16,1,4,2113,0,2,0,2,12,1,0,7,8,0,1,0,4,2,1,0,2,2,4
20/12/2022,Kedah,37,0,70,-199,0,8,1,11,17,4,1,26,6,3,1,1,4,11,8,3,0,3,3
20/12/2022,Kelantan,13,0,43,162,0,2,0,5,6,1,0,8,4,1,0,0,3,2,3,0,2,1,1
20/12/2022,Melaka,67,0,26,2221,0,3,0,9,55,0,2,59,6,0,0,2,25,13,12,9,3,2,1
20/12/2022,Negeri Sembilan,28,0,39,283,0,1,0,9,18,2,1,22,3,1,1,1,10,8,2,2,2,1,0
20/12/2022,Pahang,11,0,32,672,0,3,0,3,5,1,2,4,4,1,0,2,3,1,0,0,2,1,1
20/12/2022,Perak,31,0,22,567,0,3,0,13,15,1,0,22,8,1,0,0,7,9,5,1,3,3,2
20/12/2022,Perlis,3,0,3,52,0,0,0,1,2,0,0,2,1,0,0,0,1,1,0,0,0,1,0
20/12/2022,Pulau Pinang,34,0,46,315,0,3,0,5,26,1,0,26,7,1,0,0,9,7,6,4,5,1,1
20/12/2022,Sabah,37,0,49,4101,0,10,2,12,13,4,0,28,5,2,2,0,7,11,8,2,3,1,1
20/12/2022,Sarawak,79,0,111,632,0,12,0,9,58,7,1,48,23,5,2,1,18,14,8,8,9,6,8
20/12/2022,Selangor,383,0,329,2769,0,25,0,52,306,8,12,335,28,4,4,12,123,137,63,12,18,3,7
20/12/2022,Terengganu,13,0,23,283,0,4,0,5,4,2,0,8,3,2,0,0,3,2,0,3,2,0,1
20/12/2022,W.P. Kuala Lumpur,46,0,86,1020,0,5,0,6,35,0,3,40,3,0,0,3,16,17,5,2,2,0,1
20/12/2022,W.P. Labuan,4,0,4,41,0,1,0,1,2,1,0,3,0,1,0,0,0,0,2,1,0,0,0
20/12/2022,W.P. Putrajaya,14,0,53,379,0,0,0,4,10,1,1,12,0,0,1,1,2,5,5,0,0,0,0
21/12/2022,Johor,18,1,17,2114,0,3,0,2,13,1,0,13,4,0,1,0,7,4,1,1,3,1,0
21/12/2022,Kedah,50,0,56,-206,0,1,0,17,32,0,0,40,10,0,0,0,22,6,7,5,4,3,3
21/12/2022,Kelantan,36,0,48,150,0,3,0,16,17,1,0,26,9,0,1,0,6,8,5,7,4,3,2
21/12/2022,Melaka,49,1,312,1958,0,0,0,7,42,0,1,44,4,0,0,1,15,11,13,5,0,3,1
21/12/2022,Negeri Sembilan,29,0,38,273,0,1,0,4,24,0,0,24,5,0,0,0,9,10,2,3,3,0,2
21/12/2022,Pahang,31,0,32,671,0,3,0,8,20,1,2,20,8,0,1,2,5,11,3,1,3,4,1
21/12/2022,Perak,45,0,55,556,1,5,1,10,29,3,2,22,18,2,1,2,5,7,5,5,8,7,3
21/12/2022,Perlis,5,0,8,49,0,2,0,3,0,0,0,2,3,0,0,0,1,0,0,1,0,1,2
21/12/2022,Pulau Pinang,48,0,71,291,0,7,0,6,35,3,2,38,5,2,1,2,16,10,8,4,2,2,1
21/12/2022,Sabah,33,0,128,4006,0,8,1,9,15,3,2,19,9,2,1,2,2,11,5,1,4,4,1
21/12/2022,Sarawak,104,0,133,603,0,19,0,10,75,10,1,64,29,5,5,1,24,18,13,9,14,9,6
21/12/2022,Selangor,391,0,472,2686,0,27,2,46,316,15,7,347,22,7,8,7,129,134,65,19,10,5,7
21/12/2022,Terengganu,12,0,17,278,0,3,0,6,3,2,0,7,3,2,0,0,2,2,2,1,1,2,0
21/12/2022,W.P. Kuala Lumpur,111,0,108,1023,0,5,0,12,94,3,2,96,10,2,1,2,35,37,19,5,6,0,4
21/12/2022,W.P. Labuan,4,0,8,36,0,2,0,2,0,0,0,2,2,0,0,0,1,1,0,0,0,0,2
21/12/2022,W.P. Putrajaya,18,0,31,366,0,0,0,6,12,3,0,15,0,0,3,0,3,7,3,2,0,0,0
22/12/2022,Johor,15,0,28,2100,0,2,0,3,10,2,0,7,6,2,0,0,1,3,1,2,2,2,2
22/12/2022,Kedah,55,0,72,-223,0,5,0,20,30,4,3,42,6,4,0,3,12,12,11,7,2,2,2
22/12/2022,Kelantan,26,0,38,138,0,4,0,8,14,1,0,17,8,0,1,0,10,4,1,2,3,1,4
22/12/2022,Melaka,69,1,48,1979,0,7,0,8,54,2,1,55,11,1,1,1,19,16,12,8,3,5,3
22/12/2022,Negeri Sembilan,35,0,44,264,0,6,0,7,22,3,0,28,4,3,0,0,11,7,7,3,1,1,2
22/12/2022,Pahang,11,0,35,647,0,2,0,3,6,0,0,7,4,0,0,0,3,1,2,1,2,0,2
22/12/2022,Perak,32,0,54,533,0,6,0,6,20,4,0,20,8,1,3,0,5,8,3,4,4,1,3
22/12/2022,Perlis,4,0,3,50,0,0,0,1,3,0,0,3,1,0,0,0,0,3,0,0,0,1,0
22/12/2022,Pulau Pinang,47,0,51,286,0,6,0,3,38,1,1,36,9,0,1,1,11,18,6,1,3,2,4
22/12/2022,Sabah,22,0,52,3976,0,3,1,9,9,2,0,17,3,1,1,0,8,4,4,1,3,0,0
22/12/2022,Sarawak,58,0,130,531,0,10,0,10,38,6,1,32,19,5,1,1,8,17,4,3,7,7,5
22/12/2022,Selangor,348,0,361,2673,0,36,2,44,266,12,10,302,24,5,7,10,120,113,50,19,9,8,7
22/12/2022,Terengganu,15,0,19,274,0,3,0,7,5,2,0,9,4,0,2,0,2,3,3,1,1,1,2
22/12/2022,W.P. Kuala Lumpur,107,0,142,988,0,8,0,9,90,2,0,88,17,1,1,0,33,34,10,11,5,7,5
22/12/2022,W.P. Labuan,1,0,7,30,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
22/12/2022,W.P. Putrajaya,13,0,30,349,0,0,0,0,13,0,0,11,2,0,0,0,3,5,2,1,2,0,0
23/12/2022,Johor,23,0,26,2097,0,3,0,2,18,1,1,12,9,1,0,1,3,2,6,1,6,2,1
23/12/2022,Kedah,48,0,52,-228,0,6,0,11,31,4,0,31,13,1,3,0,8,10,8,5,4,5,4
23/12/2022,Kelantan,16,0,20,134,0,1,0,7,8,0,0,10,6,0,0,0,4,3,1,2,3,0,3
23/12/2022,Melaka,46,1,89,1936,0,4,0,6,36,2,0,40,4,2,0,0,17,10,5,8,3,1,0
23/12/2022,Negeri Sembilan,39,1,23,280,0,5,0,4,30,2,0,31,6,0,2,0,15,8,3,5,2,2,2
23/12/2022,Pahang,24,0,39,632,0,1,0,8,15,1,1,19,3,1,0,1,5,8,3,3,1,0,2
23/12/2022,Perak,42,0,46,529,0,6,0,11,25,4,0,21,17,2,2,0,5,7,6,3,4,7,6
23/12/2022,Perlis,2,0,1,51,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
23/12/2022,Pulau Pinang,53,0,68,270,0,7,0,11,35,2,0,44,7,0,2,0,12,18,11,3,3,1,3
23/12/2022,Sabah,29,0,67,3938,0,8,1,7,13,3,0,21,5,3,0,0,10,3,5,3,3,1,1
23/12/2022,Sarawak,76,1,89,518,0,18,0,10,48,6,4,48,18,4,2,4,13,16,11,8,7,4,7
23/12/2022,Selangor,365,0,458,2576,0,23,0,43,299,13,4,324,24,6,7,4,115,128,60,21,10,11,3
23/12/2022,Terengganu,10,0,25,259,0,1,0,6,3,0,0,9,1,0,0,0,2,5,1,1,0,0,1
23/12/2022,W.P. Kuala Lumpur,91,2,88,991,0,11,0,12,68,4,1,79,7,2,2,1,31,29,9,10,2,1,4
23/12/2022,W.P. Labuan,4,0,0,34,0,0,1,1,2,0,0,3,1,0,0,0,1,1,0,1,0,1,0
23/12/2022,W.P. Putrajaya,34,0,13,370,0,3,0,7,24,2,1,29,2,1,1,1,9,14,6,0,0,1,1
24/12/2022,Johor,11,0,41,2066,0,0,0,4,7,0,1,7,3,0,0,1,1,1,3,2,1,0,2
24/12/2022,Kedah,47,0,56,-237,0,7,0,15,25,0,0,33,14,0,0,0,10,10,7,6,9,1,4
24/12/2022,Kelantan,10,0,29,115,0,3,0,5,2,1,0,4,5,1,0,0,0,2,0,2,1,3,1
24/12/2022,Melaka,42,0,40,1938,0,5,0,5,32,4,0,34,4,3,1,0,11,13,5,5,0,3,1
24/12/2022,Negeri Sembilan,24,0,41,263,0,2,0,2,20,1,0,17,6,1,0,0,6,8,2,1,0,3,3
24/12/2022,Pahang,27,0,30,629,0,4,0,9,14,2,0,19,6,2,0,0,10,5,3,1,1,4,1
24/12/2022,Perak,20,0,25,524,0,2,1,5,12,0,0,13,7,0,0,0,4,4,2,3,3,3,1
24/12/2022,Perlis,6,0,5,52,0,1,0,3,2,0,0,4,2,0,0,0,1,0,2,1,0,0,2
24/12/2022,Pulau Pinang,41,0,75,236,0,6,0,11,24,2,1,33,5,2,0,1,10,11,9,3,2,2,1
24/12/2022,Sabah,17,0,100,3855,0,4,0,2,11,1,0,10,6,0,1,0,2,2,4,2,2,3,1
24/12/2022,Sarawak,72,0,80,510,0,14,0,8,50,3,1,44,24,2,1,1,12,12,8,12,12,7,5
24/12/2022,Selangor,319,0,364,2531,0,23,2,50,244,7,3,274,35,3,4,3,98,103,60,13,14,10,11
24/12/2022,Terengganu,14,0,13,260,0,1,1,5,7,1,0,9,4,1,0,0,2,6,0,1,0,4,0
24/12/2022,W.P. Kuala Lumpur,88,0,97,982,0,7,1,9,71,2,0,75,11,1,1,0,27,22,14,12,3,5,3
24/12/2022,W.P. Labuan,4,0,2,36,0,0,0,2,2,1,0,3,0,0,1,0,1,0,2,0,0,0,0
24/12/2022,W.P. Putrajaya,24,0,28,366,0,1,0,3,20,1,0,23,0,1,0,0,1,11,9,2,0,0,0
25/12/2022,Johor,15,1,10,2071,0,4,0,2,9,2,0,6,7,2,0,0,3,1,0,2,4,1,2
25/12/2022,Kedah,34,0,44,-247,0,4,1,15,14,0,0,24,10,0,0,0,8,9,4,3,1,5,4
25/12/2022,Kelantan,17,0,15,117,0,2,0,10,5,0,0,9,8,0,0,0,3,2,1,3,3,2,3
25/12/2022,Melaka,47,0,1,1984,0,4,0,6,37,2,1,35,9,1,1,1,15,9,5,6,2,2,5
25/12/2022,Negeri Sembilan,26,0,41,248,0,3,0,6,17,2,2,17,5,0,2,2,9,7,1,0,1,2,2
25/12/2022,Pahang,23,0,18,634,0,2,0,9,12,1,0,15,7,0,1,0,3,5,4,3,4,2,1
25/12/2022,Perak,21,0,29,516,0,2,0,5,14,0,1,12,8,0,0,1,6,2,1,3,3,1,4
25/12/2022,Perlis,4,0,4,52,0,2,0,0,2,1,0,2,1,1,0,0,1,1,0,0,0,0,1
25/12/2022,Pulau Pinang,56,0,42,250,0,10,0,7,39,3,0,46,7,2,1,0,14,15,12,5,5,1,1
25/12/2022,Sabah,11,0,0,3866,0,2,0,6,3,0,0,7,4,0,0,0,1,5,1,0,3,0,1
25/12/2022,Sarawak,30,0,38,502,0,2,0,4,24,3,2,12,13,0,3,2,4,5,1,2,5,5,3
25/12/2022,Selangor,236,0,396,2371,0,25,1,38,172,11,4,197,24,7,4,4,73,73,30,21,13,5,6
25/12/2022,Terengganu,7,1,15,252,0,3,0,0,4,2,0,3,2,2,0,0,1,0,1,1,0,1,1
25/12/2022,W.P. Kuala Lumpur,57,0,65,974,0,8,1,6,42,2,1,48,6,1,1,1,10,20,14,4,2,3,1
25/12/2022,W.P. Labuan,4,0,0,40,0,1,0,1,2,0,0,3,1,0,0,0,2,0,1,0,0,0,1
25/12/2022,W.P. Putrajaya,21,0,19,368,0,0,0,7,14,0,0,20,1,0,0,0,8,9,3,0,0,1,0
26/12/2022,Johor,18,2,18,2069,0,1,0,2,15,0,0,11,7,0,0,0,3,6,0,2,4,2,1
26/12/2022,Kedah,26,0,39,-261,0,2,1,4,19,0,1,20,5,0,0,1,9,7,3,1,1,3,1
26/12/2022,Kelantan,12,0,18,111,0,0,1,5,6,0,0,6,6,0,0,0,1,3,2,0,1,5,0
26/12/2022,Melaka,22,4,0,2006,0,3,0,3,16,2,0,16,4,2,0,0,5,9,1,1,3,1,0
26/12/2022,Negeri Sembilan,15,0,28,235,0,2,0,2,11,0,0,11,4,0,0,0,3,5,1,2,1,0,3
26/12/2022,Pahang,7,0,26,615,0,2,0,3,2,0,1,4,2,0,0,1,3,0,1,0,1,0,1
26/12/2022,Perak,26,1,27,515,0,4,0,6,16,0,0,7,19,0,0,0,3,4,0,0,6,9,4
26/12/2022,Perlis,3,0,7,48,0,1,0,1,1,0,0,1,2,0,0,0,0,0,1,0,0,1,1
26/12/2022,Pulau Pinang,49,0,41,257,0,6,0,4,39,3,1,38,7,2,1,1,12,15,8,3,1,2,4
26/12/2022,Sabah,11,0,4,3873,0,2,0,3,6,2,0,7,2,1,1,0,1,2,1,3,1,1,0
26/12/2022,Sarawak,31,0,45,488,0,11,0,2,18,3,2,14,12,3,0,2,4,3,5,2,3,3,6
26/12/2022,Selangor,199,0,299,2271,0,12,1,31,155,6,5,157,31,3,3,5,53,56,29,19,14,12,5
26/12/2022,Terengganu,4,0,9,247,0,0,0,1,3,0,0,4,0,0,0,0,2,0,0,2,0,0,0
26/12/2022,W.P. Kuala Lumpur,44,0,73,945,0,5,1,1,37,2,1,36,5,1,1,1,11,14,7,4,1,3,1
26/12/2022,W.P. Labuan,2,0,0,42,0,0,0,0,2,0,0,2,0,0,0,0,0,1,1,0,0,0,0
26/12/2022,W.P. Putrajaya,11,0,21,358,0,0,0,3,8,0,0,11,0,0,0,0,2,5,4,0,0,0,0
27/12/2022,Johor,22,0,15,2075,0,8,0,4,10,5,0,4,13,4,1,0,0,3,1,0,6,3,4
27/12/2022,Kedah,42,0,36,-255,0,6,1,10,25,3,0,26,13,3,0,0,10,11,4,1,2,5,6
27/12/2022,Kelantan,18,0,9,120,0,3,0,7,8,2,0,13,3,2,0,0,4,6,2,1,1,1,1
27/12/2022,Melaka,36,2,47,1995,0,2,1,5,28,0,0,28,8,0,0,0,12,8,5,3,5,0,3
27/12/2022,Negeri Sembilan,18,0,28,225,0,2,0,3,13,2,1,14,1,0,2,1,6,0,4,4,1,0,0
27/12/2022,Pahang,10,0,11,614,0,2,1,2,5,0,0,8,2,0,0,0,2,4,0,2,0,1,1
27/12/2022,Perak,16,0,32,497,0,2,0,8,6,2,0,5,9,1,1,0,1,1,1,2,1,2,6
27/12/2022,Perlis,1,0,2,46,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
27/12/2022,Pulau Pinang,33,0,37,252,0,1,1,5,26,2,0,26,5,0,2,0,10,4,6,6,0,3,2
27/12/2022,Sabah,9,0,78,3804,0,4,0,2,3,1,0,5,3,1,0,0,1,0,4,0,1,2,0
27/12/2022,Sarawak,41,0,79,449,0,5,0,8,28,0,1,20,20,0,0,1,4,8,3,5,6,9,5
27/12/2022,Selangor,131,0,382,2020,0,13,1,21,96,8,3,101,19,5,3,3,28,39,23,11,6,8,5
27/12/2022,Terengganu,5,0,14,238,0,2,0,1,2,0,0,3,2,0,0,0,1,0,2,0,1,0,1
27/12/2022,W.P. Kuala Lumpur,37,0,46,936,0,0,1,3,33,2,0,30,5,0,2,0,10,11,7,2,3,1,1
27/12/2022,W.P. Labuan,0,0,4,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27/12/2022,W.P. Putrajaya,4,0,14,348,0,1,0,0,3,1,0,3,0,1,0,0,0,2,1,0,0,0,0
28/12/2022,Johor,14,1,17,2071,0,3,0,1,10,1,0,6,7,1,0,0,3,3,0,0,1,1,5
28/12/2022,Kedah,35,0,45,-266,0,5,0,15,15,1,0,26,8,0,1,0,9,9,2,6,2,1,5
28/12/2022,Kelantan,17,0,30,107,0,5,0,5,7,1,1,10,5,1,0,1,2,3,2,3,0,2,3
28/12/2022,Melaka,22,0,66,1950,0,3,0,3,16,2,0,15,5,2,0,0,7,6,1,1,1,1,3
28/12/2022,Negeri Sembilan,10,0,29,206,0,2,0,1,7,1,0,5,4,1,0,0,3,2,0,0,1,0,3
28/12/2022,Pahang,25,3,30,609,0,3,0,10,12,3,1,13,8,2,1,1,3,2,4,4,3,4,1
28/12/2022,Perak,34,2,40,491,0,5,0,12,17,3,1,19,11,2,1,1,6,12,0,1,6,2,3
28/12/2022,Perlis,0,0,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28/12/2022,Pulau Pinang,32,0,21,263,0,4,0,4,24,1,0,17,14,1,0,0,6,6,4,1,6,4,4
28/12/2022,Sabah,18,0,46,3776,0,4,0,5,9,2,1,12,3,1,1,1,6,3,1,2,0,1,2
28/12/2022,Sarawak,44,0,102,390,0,7,0,7,30,2,0,23,19,1,1,0,9,5,5,4,7,6,6
28/12/2022,Selangor,136,0,388,1768,0,21,0,22,93,10,3,108,15,7,3,3,34,36,23,15,7,4,4
28/12/2022,Terengganu,9,0,10,237,0,0,0,1,8,1,0,7,1,0,1,0,3,1,1,2,1,0,0
28/12/2022,W.P. Kuala Lumpur,69,0,110,895,0,6,0,10,53,0,2,56,11,0,0,2,18,19,16,3,5,6,0
28/12/2022,W.P. Labuan,2,0,4,36,0,0,0,0,2,0,0,2,0,0,0,0,1,0,1,0,0,0,0
28/12/2022,W.P. Putrajaya,13,0,18,343,0,0,0,3,10,0,0,12,1,0,0,0,3,5,2,2,0,0,1
29/12/2022,Johor,26,0,13,2084,0,3,0,4,19,1,0,16,9,1,0,0,1,4,5,6,3,4,2
29/12/2022,Kedah,30,0,66,-302,0,6,0,9,15,1,0,22,7,0,1,0,9,7,4,2,2,1,4
29/12/2022,Kelantan,24,1,32,99,0,4,0,8,12,4,1,16,3,4,0,1,6,5,3,2,1,1,1
29/12/2022,Melaka,50,0,37,1963,0,3,0,4,43,1,0,42,7,1,0,0,17,11,11,3,3,2,2
29/12/2022,Negeri Sembilan,9,0,40,175,0,0,0,0,9,0,0,7,2,0,0,0,2,2,1,2,2,0,0
29/12/2022,Pahang,19,1,10,618,0,1,0,1,17,1,0,16,2,1,0,0,5,7,3,1,1,1,0
29/12/2022,Perak,34,1,45,475,0,3,0,5,26,1,1,25,7,1,0,1,11,4,7,3,2,3,2
29/12/2022,Perlis,2,0,4,43,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0
29/12/2022,Pulau Pinang,44,0,73,234,0,7,0,8,29,2,0,32,10,1,1,0,13,7,6,6,4,2,4
29/12/2022,Sabah,9,0,51,3733,0,3,0,2,4,0,0,6,3,0,0,0,4,0,0,2,0,0,3
29/12/2022,Sarawak,79,0,56,413,0,13,2,9,55,4,1,51,23,4,0,1,15,16,9,11,13,4,6
29/12/2022,Selangor,221,0,361,1628,0,28,0,26,167,17,0,179,25,8,9,0,55,73,35,16,6,8,11
29/12/2022,Terengganu,14,0,15,236,0,2,0,7,5,1,0,8,5,0,1,0,4,3,1,0,4,0,1
29/12/2022,W.P. Kuala Lumpur,94,1,106,883,0,10,0,6,78,3,1,81,9,2,1,1,26,26,21,8,2,4,3
29/12/2022,W.P. Labuan,3,0,1,38,0,0,0,2,1,0,0,3,0,0,0,0,0,1,2,0,0,0,0
29/12/2022,W.P. Putrajaya,21,0,13,351,0,2,0,4,15,2,0,19,0,2,0,0,8,5,6,0,0,0,0
30/12/2022,Johor,14,0,23,2075,0,2,0,1,11,0,0,8,6,0,0,0,2,2,0,4,3,1,2
30/12/2022,Kedah,31,0,46,-317,0,5,0,9,17,3,1,21,6,2,1,1,8,7,4,2,1,3,2
30/12/2022,Kelantan,15,0,21,93,0,2,0,5,8,0,1,9,5,0,0,1,1,3,1,4,1,1,3
30/12/2022,Melaka,43,1,62,1944,0,1,0,8,34,0,1,38,4,0,0,1,9,13,5,11,3,1,0
30/12/2022,Negeri Sembilan,13,1,38,150,0,0,0,3,10,0,0,13,0,0,0,0,7,5,1,0,0,0,0
30/12/2022,Pahang,18,1,25,611,0,5,0,6,7,2,1,10,5,2,0,1,3,4,1,2,1,1,3
30/12/2022,Perak,34,3,37,471,0,6,0,8,20,2,0,20,12,1,1,0,5,4,4,7,3,2,7
30/12/2022,Perlis,1,0,3,41,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
30/12/2022,Pulau Pinang,56,0,51,239,0,11,0,2,43,1,1,47,7,1,0,1,18,12,11,6,2,4,1
30/12/2022,Sabah,15,0,46,3702,0,7,0,2,6,1,1,11,2,1,0,1,5,1,3,2,1,0,1
30/12/2022,Sarawak,56,0,75,394,0,10,0,11,35,2,1,32,21,1,1,1,12,9,4,7,10,4,7
30/12/2022,Selangor,183,0,364,1447,0,16,1,35,131,9,0,151,23,3,6,0,37,64,36,14,11,9,3
30/12/2022,Terengganu,9,0,10,235,0,1,0,2,6,1,1,4,3,1,0,1,1,0,1,2,1,0,2
30/12/2022,W.P. Kuala Lumpur,72,0,91,864,0,8,0,7,57,2,1,62,7,2,0,1,20,23,10,9,3,1,3
30/12/2022,W.P. Labuan,1,0,4,35,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
30/12/2022,W.P. Putrajaya,22,1,34,339,0,3,1,2,16,3,3,15,1,3,0,3,2,6,4,3,1,0,0
31/12/2022,Johor,16,1,16,2075,0,2,0,0,14,1,0,10,5,1,0,0,2,1,2,5,1,1,3
31/12/2022,Kedah,36,1,45,-326,0,4,0,12,20,3,1,27,5,2,1,1,7,9,6,5,3,2,0
31/12/2022,Kelantan,16,0,15,94,0,2,0,4,10,2,0,7,7,0,2,0,2,0,2,3,4,1,2
31/12/2022,Melaka,31,0,110,1865,0,3,0,7,21,2,1,26,2,2,0,1,11,8,7,0,0,1,1
31/12/2022,Negeri Sembilan,17,0,21,146,0,1,0,3,13,0,0,14,3,0,0,0,5,1,6,2,2,1,0
31/12/2022,Pahang,13,1,29,595,0,2,0,3,8,1,1,9,2,1,0,1,3,4,0,2,1,1,0
31/12/2022,Perak,18,1,17,471,0,1,0,7,10,0,0,10,8,0,0,0,2,4,2,2,3,5,0
31/12/2022,Perlis,1,0,4,38,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
31/12/2022,Pulau Pinang,46,0,51,234,0,4,0,12,30,1,0,30,15,0,1,0,8,13,4,5,5,4,6
31/12/2022,Sabah,12,0,2,3712,0,0,0,4,8,0,0,10,2,0,0,0,3,3,3,1,2,0,0
31/12/2022,Sarawak,49,0,72,371,0,6,0,9,34,3,2,28,16,2,1,2,8,9,4,7,9,3,4
31/12/2022,Selangor,159,0,323,1283,0,16,1,26,116,11,7,122,19,6,5,7,40,41,26,15,8,4,7
31/12/2022,Terengganu,8,0,14,229,0,3,0,2,3,1,0,3,4,1,0,0,1,0,2,0,2,0,2
31/12/2022,W.P. Kuala Lumpur,72,0,86,850,13,8,0,7,57,2,3,50,17,2,0,3,18,23,8,1,5,3,9
